id,name,localId,rarity,supertype,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_updated,tp_unit,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice
me05-082,Tremendous Bomb,082,Uncommon,,2026-07-30T08:03:05.968Z,EUR,895866,0.06,0.02,0.02,0.04,0.04,0.05,0.12,0.02,0.02,0.07,0.09,0.1,2026-07-30T08:03:06.073Z,USD,704839.0,0.01,0.15,15.0,0.09,0.02,704839.0,0.01,0.2,4.99,0.19,0.1,,,,,,
me05-083,Shadowy Darkness Energy,083,Rare,,2026-07-30T08:03:05.968Z,EUR,895867,0.23,0.02,0.02,0.12,0.14,0.19,0.27,0.02,0.02,0.2,0.22,0.24,2026-07-30T08:03:06.073Z,USD,,,,,,,704840.0,0.06,0.27,4.99,0.27,0.25,704840.0,0.01,0.2,88.0,0.16,0.15
me05-084,Voltaic Lightning Energy,084,Rare,,2026-07-30T08:03:05.968Z,EUR,895868,0.28,0.02,0.02,0.12,0.17,0.23,0.31,0.02,0.09,0.45,0.28,0.29,2026-07-30T08:03:06.073Z,USD,,,,,,,704841.0,0.01,0.29,22.0,0.3,0.25,704841.0,0.01,0.22,75.25,0.17,0.25
me05-085,Fomantis,085,Illustration rare,,2026-07-30T08:03:05.968Z,EUR,895869,3.86,1.99,2.51,3.41,3.55,3.81,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704842.0,2.6,4.95,49.99,3.58,
me05-086,Armarouge,086,Illustration rare,,2026-07-30T08:03:05.732Z,EUR,895870,9.0,2.98,3.59,4.46,4.61,4.83,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704843.0,5.0,6.75,49.99,5.72,
me05-087,Goldeen,087,Illustration rare,,2026-07-30T08:03:05.732Z,EUR,895871,14.0,5.5,14.1,14.98,14.17,14.14,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704844.0,10.0,14.35,74.9,11.48,
me05-088,Primarina,088,Illustration rare,,2026-07-30T08:03:05.968Z,EUR,895872,5.58,2.7,3.34,4.43,4.87,5.33,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704845.0,4.67,7.41,59.99,5.92,
me05-089,Manectric,089,Illustration rare,,2026-07-30T08:03:05.968Z,EUR,895873,4.42,2.0,2.66,3.56,3.97,4.29,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704846.0,2.79,4.0,30.0,3.36,
me05-090,Slowbro,090,Illustration rare,,2026-07-30T08:03:05.968Z,EUR,895874,16.66,6.5,15.2,15.29,15.67,16.19,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704847.0,16.0,20.97,150.0,17.09,
me05-091,Dhelmise,091,Illustration rare,,2026-07-30T08:03:05.968Z,EUR,895875,7.14,3.0,3.5,6.14,5.8,6.49,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704848.0,5.0,8.05,69.99,5.91,
me05-092,Thievul,092,Illustration rare,,2026-07-30T08:03:05.968Z,EUR,895876,2.84,1.19,1.79,2.61,2.6,2.86,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704849.0,1.33,2.5,39.99,1.83,
me05-093,Bastiodon,093,Illustration rare,,2026-07-30T08:03:05.968Z,EUR,895878,4.19,1.8,2.65,3.41,3.71,4.11,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704850.0,1.5,3.5,49.9,2.41,
me05-094,Toucannon,094,Illustration rare,,2026-07-30T08:03:06.663Z,EUR,895879,4.56,2.5,3.05,4.21,4.34,4.47,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704851.0,4.83,6.29,34.9,5.66,
me05-095,Silvally,095,Illustration rare,,2026-07-30T08:03:06.663Z,EUR,895880,4.58,2.49,2.97,4.01,4.14,4.43,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704852.0,3.0,5.0,29.99,4.4,
me05-096,Lurantis ex,096,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895881,5.0,1.5,3.3,5.33,3.55,3.57,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704853.0,2.3,3.47,24.99,2.86,
me05-097,Wailord ex,097,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895882,3.49,1.49,2.09,3.21,3.29,3.44,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704854.0,3.36,6.0,39.99,4.61,
me05-098,Mega Zeraora ex,098,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895883,7.6,3.99,5.79,6.96,7.22,7.6,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704855.0,6.25,8.5,59.98,7.77,
me05-099,Mega Chandelure ex,099,Ultra Rare,,2026-07-30T08:03:06.663Z,EUR,895884,9.99,4.8,5.43,6.46,6.35,6.73,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704856.0,8.21,10.81,74.99,10.09,9.94
me05-100,Rampardos ex,100,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895885,3.12,1.49,2.32,3.12,2.87,3.07,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704857.0,2.69,4.0,49.99,3.61,
me05-101,Mega Darkrai ex,101,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895886,13.3,5.5,8.66,10.39,10.09,10.38,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704858.0,12.5,15.0,69.9,13.13,
me05-102,Morpeko ex,102,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895887,4.39,1.99,3.61,4.03,4.22,4.41,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704859.0,4.6,6.15,55.99,5.52,5.53
me05-103,Mega Excadrill ex,103,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895888,6.65,4.0,5.27,6.02,6.19,6.52,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704860.0,7.65,10.26,69.99,9.27,9.5
me05-104,Brave Bangle,104,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895889,3.84,1.5,0.74,3.2,3.45,3.73,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704861.0,2.0,5.5,75.0,4.98,
me05-105,Crushing Hammer,105,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895890,4.6,2.5,2.6,3.78,4.08,4.42,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704862.0,3.0,5.25,25.0,4.7,
me05-106,Dark Bell,106,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895891,3.19,1.49,1.8,2.43,2.9,3.15,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704863.0,2.88,3.75,29.9,3.41,
me05-107,Energy Switch,107,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895892,5.75,0.75,1.66,1.92,2.65,2.9,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704864.0,1.0,2.77,22.49,2.26,
me05-108,Gladion's Final Battle,108,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895893,4.07,1.8,3.28,4.03,3.6,4.03,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704865.0,3.0,4.81,39.99,3.83,
me05-109,Gwynn,109,Ultra Rare,,2026-07-30T08:03:06.663Z,EUR,895894,8.4,6.0,6.95,7.92,8.2,8.23,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704866.0,10.5,12.0,98.0,10.95,
me05-110,Iron Defender,110,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895895,1.67,0.7,1.12,1.18,1.58,1.7,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704867.0,0.5,1.3,22.98,1.06,
me05-111,Misty's Vitality,111,Ultra Rare,,2026-07-30T08:03:05.968Z,EUR,895896,23.79,13.0,18.49,19.02,21.67,22.43,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704868.0,25.98,32.06,199.99,26.42,
me05-112,Rust Syndicate Grunt,112,Ultra Rare,,2026-07-30T08:03:06.663Z,EUR,895897,3.66,1.99,2.07,2.8,3.2,3.52,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704869.0,1.85,3.0,250.0,2.68,
me05-113,Tremendous Bomb,113,Ultra Rare,,2026-07-30T08:03:06.663Z,EUR,895898,1.55,0.7,0.87,1.59,1.5,1.52,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704870.0,0.5,1.99,25.0,1.38,
me05-114,Mega Zeraora ex,114,Special illustration rare,,2026-07-30T08:03:05.968Z,EUR,895899,62.45,39.0,49.59,45.08,55.04,60.02,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704871.0,68.43,75.6,299.99,69.72,
me05-115,Mega Chandelure ex,115,Special illustration rare,,2026-07-30T08:03:05.968Z,EUR,895900,40.41,28.0,33.91,37.04,37.36,40.0,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704872.0,50.25,58.34,300.0,52.58,
me05-116,Mega Darkrai ex,116,Special illustration rare,,2026-07-30T08:03:05.968Z,EUR,895901,353.19,215.0,298.84,315.16,307.81,336.24,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704873.0,279.01,315.0,999.99,280.01,
me05-117,Morpeko ex,117,Special illustration rare,,2026-07-30T08:03:06.663Z,EUR,895902,69.68,48.0,78.88,66.98,68.05,67.9,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704874.0,121.75,146.27,295.0,130.48,
me05-118,Gladion's Final Battle,118,Special illustration rare,,2026-07-30T08:03:05.968Z,EUR,895903,26.99,18.5,19.68,23.97,25.45,26.96,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704875.0,28.0,33.0,200.0,29.38,
me05-119,Gwynn,119,Special illustration rare,,2026-07-30T08:03:05.968Z,EUR,895904,29.82,21.0,19.87,30.39,28.36,29.66,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704876.0,37.0,46.91,199.99,41.66,46.72
me05-120,Mega Darkrai ex,120,Mega Hyper Rare,,2026-07-30T08:03:05.968Z,EUR,895905,193.66,125.0,133.69,155.11,172.04,191.44,,,0.0,,,,2026-07-30T08:03:06.073Z,USD,,,,,,,,,,,,,704877.0,187.46,217.06,1100.0,195.85,
